user_id,product_identifier,frequency_type,inception_policy_id,adjustment_policy_id,change_number,transaction_type,effective_start_date,effective_end_date,ftp_start_date,ftp_valid_until,flex_policy_earned_hours,transaction_gwp,policy_total_gwp
31111,GB_delivery_flex_scooter,flex,704038,704038,0,Flex Policy,07/08/2018,07/08/2018,,,6,2.95,2.95
26261,GB_delivery_flex_car,flex,704050,704050,0,Flex Policy,07/08/2018,07/08/2018,,,1,1.12,1.12
26261,GB_delivery_flex_car,flex,704260,704260,0,Flex Policy,07/08/2018,07/08/2018,,,2,2.23,2.23
6269,GB_delivery_flex_scooter,flex,704579,704579,0,Flex Policy,07/08/2018,07/08/2018,,,1,0.67,0.67
29218,GB_delivery_flex_scooter,flex,704893,704893,0,Flex Policy,07/08/2018,07/08/2018,,,4,2.68,2.68
26261,GB_delivery_flex_car,flex,704896,704896,0,Flex Policy,07/08/2018,07/08/2018,,,1,1.12,1.12
26155,GB_delivery_flex_scooter,flex,705033,705033,0,Flex Policy,07/08/2018,07/08/2018,,,1,0.67,0.67
26261,GB_delivery_flex_car,flex,705256,705256,0,Flex Policy,07/08/2018,07/08/2018,,,1,1.12,1.12
57922,GB_delivery_flex_scooter,flex,705293,705293,0,Flex Policy,07/08/2018,07/08/2018,,,2,1.34,1.34
26261,GB_delivery_flex_car,flex,705388,705388,0,Flex Policy,07/08/2018,07/08/2018,,,1,1.12,1.12
29218,GB_delivery_flex_scooter,flex,705418,705418,0,Flex Policy,07/08/2018,07/08/2018,,,,0,0
44962,GB_delivery_flex_scooter,flex,705502,705502,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.49,0.49
14872,GB_delivery_flex_scooter,flex,332272,332272,0,Flex Policy,14/03/2018,14/03/2018,,,1,0.67,0.67
9515,GB_delivery_flex_scooter,flex,332711,332711,0,Flex Policy,14/03/2018,14/03/2018,,,1,0.49,0.49
29795,GB_delivery_flex_scooter,flex,332761,332761,0,Flex Policy,14/03/2018,14/03/2018,,,2,1.34,1.34
6269,GB_delivery_flex_scooter,flex,332874,332874,0,Flex Policy,15/03/2018,15/03/2018,,,2,1.34,1.34
29323,GB_delivery_flex_scooter,flex,332969,332969,0,Flex Policy,15/03/2018,15/03/2018,,,6,4.02,4.02
29218,GB_delivery_flex_scooter,flex,333055,333055,0,Flex Policy,15/03/2018,15/03/2018,,,11,7.37,7.37
28430,GB_delivery_flex_scooter,flex,333477,333477,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,333584,333584,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
29323,GB_delivery_flex_scooter,flex,333976,333976,0,Flex Policy,15/03/2018,15/03/2018,,,5,3.35,3.35
28430,GB_delivery_flex_scooter,flex,334144,334144,0,Flex Policy,15/03/2018,15/03/2018,,,2,1.34,1.34
6269,GB_delivery_flex_scooter,flex,334359,334359,0,Flex Policy,15/03/2018,15/03/2018,,,5,3.35,3.35
18820,GB_delivery_flex_scooter,flex,334819,334819,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
28430,GB_delivery_flex_scooter,flex,334848,334848,0,Flex Policy,15/03/2018,15/03/2018,,,3,2.01,2.01
29323,GB_delivery_flex_scooter,flex,335286,335286,0,Flex Policy,16/03/2018,16/03/2018,,,8,5.36,5.36
15992,GB_delivery_flex_scooter,flex,335300,335300,0,Flex Policy,16/03/2018,16/03/2018,,,1,0.67,0.67
29795,GB_delivery_flex_scooter,flex,335358,335358,0,Flex Policy,16/03/2018,16/03/2018,,,1,0.67,0.67
11447,GB_delivery_flex_scooter,flex,335409,335409,0,Flex Policy,16/03/2018,16/03/2018,,,11,5.4,5.4
31111,GB_delivery_flex_scooter,flex,335479,335479,0,Flex Policy,16/03/2018,16/03/2018,,,3,1.47,1.47
32358,GB_delivery_flex_scooter,flex,335498,335498,0,Flex Policy,16/03/2018,16/03/2018,,,5,2.46,2.46
28430,GB_delivery_flex_scooter,flex,335744,335744,0,Flex Policy,16/03/2018,16/03/2018,,,2,1.34,1.34
21607,GB_delivery_flex_scooter,flex,336591,336591,0,Flex Policy,16/03/2018,16/03/2018,,,5,2.46,2.46
18820,GB_delivery_flex_scooter,flex,336892,336892,0,Flex Policy,16/03/2018,16/03/2018,,,1,0.67,0.67
32358,GB_delivery_flex_scooter,flex,336926,336926,0,Flex Policy,16/03/2018,16/03/2018,,,4,1.96,1.96
28430,GB_delivery_flex_scooter,flex,337114,337114,0,Flex Policy,16/03/2018,16/03/2018,,,4,2.68,2.68
29323,GB_delivery_flex_scooter,flex,337577,337577,0,Flex Policy,16/03/2018,17/03/2018,,,3,2.01,2.01
29218,GB_delivery_flex_scooter,flex,337719,337719,0,Flex Policy,16/03/2018,17/03/2018,,,2,1.34,1.34
29795,GB_delivery_flex_scooter,flex,337771,337771,0,Flex Policy,16/03/2018,17/03/2018,,,1,0.67,0.67
29218,GB_delivery_flex_scooter,flex,338816,338816,0,Flex Policy,17/03/2018,18/03/2018,,,9,6.03,6.03
18820,GB_delivery_flex_scooter,flex,338830,338830,0,Flex Policy,17/03/2018,17/03/2018,,,1,0.67,0.67
14872,GB_delivery_flex_scooter,flex,338899,338899,0,Flex Policy,17/03/2018,17/03/2018,,,2,1.34,1.34
18820,GB_delivery_flex_scooter,flex,339096,339096,0,Flex Policy,17/03/2018,17/03/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,339176,339176,0,Flex Policy,17/03/2018,17/03/2018,,,5,3.35,3.35
32358,GB_delivery_flex_scooter,flex,339306,339306,0,Flex Policy,17/03/2018,17/03/2018,,,4,1.96,1.96
24230,GB_delivery_flex_car,flex,339487,339487,0,Flex Policy,17/03/2018,17/03/2018,,,3,3.35,3.35
32517,GB_delivery_flex_scooter,flex,339631,339631,0,Flex Policy,17/03/2018,17/03/2018,,,3,2.01,2.01
31111,GB_delivery_flex_scooter,flex,340457,340457,0,Flex Policy,18/03/2018,18/03/2018,,,7,3.44,3.44
14690,GB_delivery_flex_scooter,flex,340770,340770,0,Flex Policy,18/03/2018,18/03/2018,,,8,3.93,3.93
28430,GB_delivery_flex_scooter,flex,340924,340924,0,Flex Policy,18/03/2018,18/03/2018,,,3,2.01,2.01
24230,GB_delivery_flex_car,flex,341174,341174,0,Flex Policy,18/03/2018,18/03/2018,,,4,4.46,4.46
4949,GB_delivery_flex_scooter,flex,341740,341740,0,Flex Policy,18/03/2018,18/03/2018,,,3,2.01,2.01
32358,GB_delivery_flex_scooter,flex,341754,341754,0,Flex Policy,18/03/2018,18/03/2018,,,1,0.49,0.49
11447,GB_delivery_flex_scooter,flex,341868,341868,0,Flex Policy,18/03/2018,18/03/2018,,,,0,0
14690,GB_delivery_flex_scooter,flex,342042,342042,0,Flex Policy,19/03/2018,19/03/2018,,,,0,0
6269,GB_delivery_flex_scooter,flex,342373,342373,0,Flex Policy,19/03/2018,19/03/2018,,,4,2.68,2.68
14872,GB_delivery_flex_scooter,flex,342800,342800,0,Flex Policy,19/03/2018,19/03/2018,,,3,2.01,2.01
6269,GB_delivery_flex_scooter,flex,342833,342833,0,Flex Policy,19/03/2018,19/03/2018,,,7,4.69,4.69
18820,GB_delivery_flex_scooter,flex,343112,343112,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
29795,GB_delivery_flex_scooter,flex,343216,343216,0,Flex Policy,19/03/2018,19/03/2018,,,3,2.01,2.01
15992,GB_delivery_flex_scooter,flex,343403,343403,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
3908,GB_delivery_flex_scooter,flex,343592,343592,0,Flex Policy,19/03/2018,19/03/2018,,,5,3.35,3.35
9515,GB_delivery_flex_scooter,flex,343745,343745,0,Flex Policy,19/03/2018,19/03/2018,,,2,0.98,0.98
20450,GB_delivery_flex_scooter,flex,343842,343842,0,Flex Policy,19/03/2018,19/03/2018,,,1,0.49,0.49
6269,GB_delivery_flex_scooter,flex,343987,343987,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,344164,344164,0,Flex Policy,20/03/2018,20/03/2018,,,3,2.01,2.01
9515,GB_delivery_flex_scooter,flex,344277,344277,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.49,0.49
15992,GB_delivery_flex_scooter,flex,344311,344311,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,344626,344626,0,Flex Policy,20/03/2018,20/03/2018,,,8,5.36,5.36
15589,GB_delivery_flex_car,flex,344642,344642,0,Flex Policy,20/03/2018,20/03/2018,,,4,4.46,4.46
1991,GB_delivery_flex_scooter,flex,344797,344797,0,Flex Policy,20/03/2018,20/03/2018,,,2,1.34,1.34
15364,GB_delivery_flex_scooter,flex,344951,344951,0,Flex Policy,20/03/2018,20/03/2018,,,5,3.35,3.35
29218,GB_delivery_flex_scooter,flex,344967,344967,0,Flex Policy,20/03/2018,20/03/2018,,,5,3.35,3.35
28430,GB_delivery_flex_scooter,flex,345784,345784,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
28430,GB_delivery_flex_scooter,flex,345868,345868,0,Flex Policy,20/03/2018,21/03/2018,,,4,2.68,2.68
20450,GB_delivery_flex_scooter,flex,345877,345877,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.49,0.49
3908,GB_delivery_flex_scooter,flex,345878,345878,0,Flex Policy,20/03/2018,21/03/2018,,,6,4.02,4.02
6269,GB_delivery_flex_scooter,flex,346037,346037,0,Flex Policy,21/03/2018,21/03/2018,,,2,1.34,1.34
14872,GB_delivery_flex_scooter,flex,346154,346154,0,Flex Policy,21/03/2018,21/03/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,346157,346157,0,Flex Policy,21/03/2018,21/03/2018,,,3,2.01,2.01
29323,GB_delivery_flex_scooter,flex,346396,346396,0,Flex Policy,21/03/2018,21/03/2018,,,11,7.37,7.37
15364,GB_delivery_flex_scooter,flex,705598,705598,0,Flex Policy,08/08/2018,08/08/2018,,,2,1.34,1.34
46622,GB_delivery_flex_scooter,flex,705936,705936,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.67,0.67
28430,GB_delivery_flex_scooter,flex,706084,706084,0,Flex Policy,08/08/2018,08/08/2018,,,3,2.01,2.01
18820,GB_delivery_flex_scooter,flex,706173,706173,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.67,0.67
12290,GB_delivery_flex_scooter,flex,706487,706487,0,Flex Policy,08/08/2018,08/08/2018,,,3,1.47,1.47
15364,GB_delivery_flex_scooter,flex,706618,706618,0,Flex Policy,08/08/2018,08/08/2018,,,6,4.02,4.02
28430,GB_delivery_flex_scooter,flex,706843,706843,0,Flex Policy,08/08/2018,08/08/2018,,,4,2.68,2.68
20450,GB_delivery_flex_scooter,flex,707476,707476,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.49,0.49
46746,GB_delivery_flex_scooter,flex,707511,707511,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.67,0.67
29218,GB_delivery_flex_scooter,flex,707610,707610,0,Flex Policy,08/08/2018,08/08/2018,,,3,2.01,2.01
20450,GB_delivery_flex_scooter,flex,708061,708061,0,Flex Policy,08/08/2018,08/08/2018,,,1,0.49,0.49
44962,GB_delivery_flex_scooter,flex,708073,708073,0,Flex Policy,08/08/2018,09/08/2018,,,3,1.47,1.47
26261,GB_delivery_flex_car,flex,708112,708112,0,Flex Policy,08/08/2018,08/08/2018,,,1,1.12,1.12
1991,GB_delivery_flex_scooter,flex,708266,708266,0,Flex Policy,09/08/2018,09/08/2018,,,1,0.67,0.67
26261,GB_delivery_flex_car,flex,708300,708300,0,Flex Policy,09/08/2018,09/08/2018,,,2,2.23,2.23
29218,GB_delivery_flex_scooter,flex,708312,708312,0,Flex Policy,09/08/2018,09/08/2018,,,6,4.02,4.02
1991,GB_delivery_flex_scooter,flex,708376,708376,0,Flex Policy,09/08/2018,09/08/2018,,,2,1.34,1.34
11149,GB_delivery_flex_scooter,flex,708614,708614,0,Flex Policy,09/08/2018,09/08/2018,,,3,2.01,2.01
11447,GB_delivery_flex_scooter,flex,708669,708669,0,Flex Policy,09/08/2018,09/08/2018,,,2,0.98,0.98
29218,GB_delivery_flex_scooter,flex,709125,709125,0,Flex Policy,09/08/2018,09/08/2018,,,7,4.69,4.69
26261,GB_delivery_flex_car,flex,709310,709310,0,Flex Policy,09/08/2018,09/08/2018,,,2,2.23,2.23
1991,GB_delivery_flex_scooter,flex,709460,709460,0,Flex Policy,09/08/2018,09/08/2018,,,3,2.01,2.01
24230,GB_delivery_flex_car,flex,709474,709474,0,Flex Policy,09/08/2018,09/08/2018,,,4,4.46,4.46
18820,GB_delivery_flex_scooter,flex,709674,709674,0,Flex Policy,09/08/2018,09/08/2018,,,5,3.35,3.35
12290,GB_delivery_flex_scooter,flex,709964,709964,0,Flex Policy,09/08/2018,09/08/2018,,,1,0.49,0.49
44962,GB_delivery_flex_scooter,flex,710430,710430,0,Flex Policy,09/08/2018,09/08/2018,,,2,0.98,0.98
26155,GB_delivery_flex_scooter,flex,710520,710520,0,Flex Policy,09/08/2018,10/08/2018,,,2,1.34,1.34
58706,GB_delivery_flex_scooter,flex,711245,711245,0,Flex Policy,10/08/2018,10/08/2018,,,3,2.01,2.01
9515,GB_delivery_flex_scooter,flex,711273,711273,0,Flex Policy,10/08/2018,10/08/2018,,,3,1.47,1.47
12290,GB_delivery_flex_scooter,flex,711402,711402,0,Flex Policy,10/08/2018,10/08/2018,,,2,0.98,0.98
8340,GB_delivery_flex_scooter,flex,711415,711415,0,Flex Policy,10/08/2018,10/08/2018,,,3,2.01,2.01
28430,GB_delivery_flex_scooter,flex,711887,711887,0,Flex Policy,10/08/2018,10/08/2018,,,3,2.01,2.01
1991,GB_delivery_flex_scooter,flex,711992,711992,0,Flex Policy,10/08/2018,10/08/2018,,,1,0.67,0.67
26261,GB_delivery_flex_car,flex,712236,712236,0,Flex Policy,10/08/2018,10/08/2018,,,1,1.12,1.12
11149,GB_delivery_flex_scooter,flex,712646,712646,0,Flex Policy,10/08/2018,10/08/2018,,,4,2.68,2.68
6269,GB_delivery_flex_scooter,flex,712907,712907,0,Flex Policy,10/08/2018,10/08/2018,,,1,0.67,0.67
28430,GB_delivery_flex_scooter,flex,713013,713013,0,Flex Policy,10/08/2018,10/08/2018,,,4,2.68,2.68
20450,GB_delivery_flex_scooter,flex,713032,713032,0,Flex Policy,10/08/2018,10/08/2018,,,2,0.98,0.98
12290,GB_delivery_flex_scooter,flex,713086,713086,0,Flex Policy,10/08/2018,10/08/2018,,,2,0.98,0.98
42831,GB_delivery_flex_scooter,flex,713128,713128,0,Flex Policy,10/08/2018,10/08/2018,,,2,0.98,0.98
26261,GB_delivery_flex_car,flex,713165,713165,0,Flex Policy,10/08/2018,10/08/2018,,,1,1.12,1.12
26261,GB_delivery_flex_car,flex,713382,713382,0,Flex Policy,10/08/2018,10/08/2018,,,1,1.12,1.12
26261,GB_delivery_flex_car,flex,713569,713569,0,Flex Policy,10/08/2018,10/08/2018,,,1,1.12,1.12
1991,GB_delivery_flex_scooter,flex,713895,713895,0,Flex Policy,11/08/2018,11/08/2018,,,2,1.34,1.34
15364,GB_delivery_flex_scooter,flex,713902,713902,0,Flex Policy,11/08/2018,11/08/2018,,,2,1.34,1.34
42831,GB_delivery_flex_scooter,flex,714100,714100,0,Flex Policy,11/08/2018,11/08/2018,,,2,0.98,0.98
15364,GB_delivery_flex_scooter,flex,714160,714160,0,Flex Policy,11/08/2018,11/08/2018,,,1,0.67,0.67
1991,GB_delivery_flex_scooter,flex,714204,714204,0,Flex Policy,11/08/2018,11/08/2018,,,1,0.67,0.67
37236,GB_delivery_flex_car,flex,714315,714315,0,Flex Policy,11/08/2018,11/08/2018,,,2,2.68,2.68
8340,GB_delivery_flex_scooter,flex,714447,714447,0,Flex Policy,11/08/2018,11/08/2018,,,10,6.7,6.7
46622,GB_delivery_flex_scooter,flex,714515,714515,0,Flex Policy,11/08/2018,11/08/2018,,,2,1.34,1.34
24230,GB_delivery_flex_car,flex,714620,714620,0,Flex Policy,11/08/2018,11/08/2018,,,9,10.04,10.04
43844,GB_delivery_flex_car,flex,714954,714954,0,Flex Policy,11/08/2018,11/08/2018,,,2,2.23,2.23
31111,GB_delivery_flex_scooter,flex,715033,715033,0,Flex Policy,11/08/2018,11/08/2018,,,8,3.93,3.93
43844,GB_delivery_flex_car,flex,715301,715301,0,Flex Policy,11/08/2018,11/08/2018,,,1,1.12,1.12
46622,GB_delivery_flex_scooter,flex,715404,715404,0,Flex Policy,11/08/2018,11/08/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,715801,715801,0,Flex Policy,11/08/2018,11/08/2018,,,2,1.34,1.34
37236,GB_delivery_flex_car,flex,715817,715817,0,Flex Policy,11/08/2018,11/08/2018,,,1,1.34,1.34
46622,GB_delivery_flex_scooter,flex,715829,715829,0,Flex Policy,11/08/2018,11/08/2018,,,2,1.34,1.34
6269,GB_delivery_flex_scooter,flex,716349,716349,0,Flex Policy,11/08/2018,11/08/2018,,,1,0.67,0.67
26155,GB_delivery_flex_scooter,flex,716704,716704,0,Flex Policy,11/08/2018,12/08/2018,,,1,0.67,0.67
58706,GB_delivery_flex_scooter,flex,716734,716734,0,Flex Policy,11/08/2018,12/08/2018,,,1,0.67,0.67
15364,GB_delivery_flex_scooter,flex,717061,717061,0,Flex Policy,12/08/2018,12/08/2018,,,2,1.34,1.34
11149,GB_delivery_flex_scooter,flex,717068,717068,0,Flex Policy,12/08/2018,12/08/2018,,,3,2.01,2.01
58706,GB_delivery_flex_scooter,flex,717166,717166,0,Flex Policy,12/08/2018,12/08/2018,,,5,3.35,3.35
11149,GB_delivery_flex_scooter,flex,717768,717768,0,Flex Policy,12/08/2018,12/08/2018,,,2,0.67,0.67
26261,GB_delivery_flex_car,flex,717818,717818,0,Flex Policy,12/08/2018,12/08/2018,,,2,2.23,2.23
31111,GB_delivery_flex_scooter,flex,717943,717943,0,Flex Policy,12/08/2018,12/08/2018,,,8,3.93,3.93
42047,GB_delivery_flex_scooter,flex,717972,717972,0,Flex Policy,12/08/2018,12/08/2018,,,1,0.49,0.49
12290,GB_delivery_flex_scooter,flex,718070,718070,0,Flex Policy,12/08/2018,12/08/2018,,,4,1.96,1.96
32358,GB_delivery_flex_scooter,flex,333167,333167,0,Flex Policy,15/03/2018,15/03/2018,,,5,2.46,2.46
9515,GB_delivery_flex_scooter,flex,333260,333260,0,Flex Policy,15/03/2018,15/03/2018,,,5,2.46,2.46
14872,GB_delivery_flex_scooter,flex,333404,333404,0,Flex Policy,15/03/2018,15/03/2018,,,6,4.02,4.02
15668,GB_delivery_flex_scooter,flex,333411,333411,0,Flex Policy,15/03/2018,15/03/2018,,,10,4.91,4.91
31111,GB_delivery_flex_scooter,flex,333547,333547,0,Flex Policy,15/03/2018,15/03/2018,,,8,3.93,3.93
15992,GB_delivery_flex_scooter,flex,333641,333641,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
15364,GB_delivery_flex_scooter,flex,333953,333953,0,Flex Policy,15/03/2018,15/03/2018,,,5,3.35,3.35
9515,GB_delivery_flex_scooter,flex,334026,334026,0,Flex Policy,15/03/2018,15/03/2018,,,4,1.96,1.96
18820,GB_delivery_flex_scooter,flex,334399,334399,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,334539,334539,0,Flex Policy,15/03/2018,15/03/2018,,,2,1.34,1.34
28430,GB_delivery_flex_scooter,flex,334699,334699,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.67,0.67
11447,GB_delivery_flex_scooter,flex,334936,334936,0,Flex Policy,15/03/2018,15/03/2018,,,1,0.49,0.49
9515,GB_delivery_flex_scooter,flex,334940,334940,0,Flex Policy,15/03/2018,15/03/2018,,,2,0.98,0.98
20450,GB_delivery_flex_scooter,flex,335043,335043,0,Flex Policy,15/03/2018,16/03/2018,,,2,0.98,0.98
14872,GB_delivery_flex_scooter,flex,335364,335364,0,Flex Policy,16/03/2018,16/03/2018,,,3,2.01,2.01
6269,GB_delivery_flex_scooter,flex,335539,335539,0,Flex Policy,16/03/2018,16/03/2018,,,2,1.34,1.34
14872,GB_delivery_flex_scooter,flex,335815,335815,0,Flex Policy,16/03/2018,16/03/2018,,,1,0.67,0.67
31111,GB_delivery_flex_scooter,flex,335978,335978,0,Flex Policy,16/03/2018,16/03/2018,,,8,3.93,3.93
15992,GB_delivery_flex_scooter,flex,336177,336177,0,Flex Policy,16/03/2018,16/03/2018,,,1,0.67,0.67
29323,GB_delivery_flex_scooter,flex,336849,336849,0,Flex Policy,16/03/2018,16/03/2018,,,3,2.01,2.01
3908,GB_delivery_flex_scooter,flex,337143,337143,0,Flex Policy,16/03/2018,16/03/2018,,,4,2.68,2.68
20450,GB_delivery_flex_scooter,flex,337383,337383,0,Flex Policy,16/03/2018,16/03/2018,,,3,1.47,1.47
4949,GB_delivery_flex_scooter,flex,337552,337552,0,Flex Policy,16/03/2018,17/03/2018,,,4,2.68,2.68
28430,GB_delivery_flex_scooter,flex,337673,337673,0,Flex Policy,16/03/2018,17/03/2018,,,4,2.68,2.68
20450,GB_delivery_flex_scooter,flex,337753,337753,0,Flex Policy,16/03/2018,17/03/2018,,,2,0.98,0.98
14872,GB_delivery_flex_scooter,flex,337855,337855,0,Flex Policy,17/03/2018,17/03/2018,,,1,0.67,0.67
15668,GB_delivery_flex_scooter,flex,337918,337918,0,Flex Policy,17/03/2018,17/03/2018,,,11,5.4,5.4
14872,GB_delivery_flex_scooter,flex,337932,337932,0,Flex Policy,17/03/2018,17/03/2018,,,1,0.67,0.67
21607,GB_delivery_flex_scooter,flex,338255,338255,0,Flex Policy,17/03/2018,17/03/2018,,,3,1.47,1.47
11447,GB_delivery_flex_scooter,flex,338405,338405,0,Flex Policy,17/03/2018,17/03/2018,,,3,1.47,1.47
11447,GB_delivery_flex_scooter,flex,338913,338913,0,Flex Policy,17/03/2018,17/03/2018,,,3,1.47,1.47
4949,GB_delivery_flex_scooter,flex,339543,339543,0,Flex Policy,17/03/2018,17/03/2018,,,1,0.67,0.67
14872,GB_delivery_flex_scooter,flex,339751,339751,0,Flex Policy,17/03/2018,17/03/2018,,,2,1.34,1.34
20450,GB_delivery_flex_scooter,flex,340011,340011,0,Flex Policy,17/03/2018,17/03/2018,,,2,0.98,0.98
4949,GB_delivery_flex_scooter,flex,340097,340097,0,Flex Policy,17/03/2018,18/03/2018,,,3,2.01,2.01
20450,GB_delivery_flex_scooter,flex,340153,340153,0,Flex Policy,17/03/2018,18/03/2018,,,1,0.49,0.49
29795,GB_delivery_flex_scooter,flex,340356,340356,0,Flex Policy,18/03/2018,18/03/2018,,,2,1.34,1.34
6269,GB_delivery_flex_scooter,flex,340477,340477,0,Flex Policy,18/03/2018,18/03/2018,,,12,8.04,8.04
4949,GB_delivery_flex_scooter,flex,340610,340610,0,Flex Policy,18/03/2018,18/03/2018,,,2,1.34,1.34
18820,GB_delivery_flex_scooter,flex,340678,340678,0,Flex Policy,18/03/2018,18/03/2018,,,3,2.01,2.01
18820,GB_delivery_flex_scooter,flex,341122,341122,0,Flex Policy,18/03/2018,18/03/2018,,,1,0.67,0.67
11447,GB_delivery_flex_scooter,flex,341249,341249,0,Flex Policy,18/03/2018,18/03/2018,,,2,0.98,0.98
32358,GB_delivery_flex_scooter,flex,341301,341301,0,Flex Policy,18/03/2018,18/03/2018,,,2,0.98,0.98
15589,GB_delivery_flex_car,flex,341486,341486,0,Flex Policy,18/03/2018,18/03/2018,,,4,4.46,4.46
11447,GB_delivery_flex_scooter,flex,341873,341873,0,Flex Policy,18/03/2018,18/03/2018,,,2,0.98,0.98
28430,GB_delivery_flex_scooter,flex,342029,342029,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
14872,GB_delivery_flex_scooter,flex,342139,342139,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
21607,GB_delivery_flex_scooter,flex,342262,342262,0,Flex Policy,19/03/2018,19/03/2018,,,10,4.91,4.91
28430,GB_delivery_flex_scooter,flex,342445,342445,0,Flex Policy,19/03/2018,19/03/2018,,,1,0.67,0.67
15668,GB_delivery_flex_scooter,flex,342492,342492,0,Flex Policy,19/03/2018,19/03/2018,,,10,4.91,4.91
14872,GB_delivery_flex_scooter,flex,342547,342547,0,Flex Policy,19/03/2018,19/03/2018,,,1,0.67,0.67
29323,GB_delivery_flex_scooter,flex,342750,342750,0,Flex Policy,19/03/2018,19/03/2018,,,8,5.36,5.36
14690,GB_delivery_flex_scooter,flex,343140,343140,0,Flex Policy,19/03/2018,19/03/2018,,,4,1.96,1.96
32358,GB_delivery_flex_scooter,flex,343316,343316,0,Flex Policy,19/03/2018,19/03/2018,,,5,2.46,2.46
1991,GB_delivery_flex_scooter,flex,343390,343390,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
29795,GB_delivery_flex_scooter,flex,343789,343789,0,Flex Policy,19/03/2018,19/03/2018,,,2,1.34,1.34
20450,GB_delivery_flex_scooter,flex,343813,343813,0,Flex Policy,19/03/2018,19/03/2018,,,1,0.49,0.49
6269,GB_delivery_flex_scooter,flex,343884,343884,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
4949,GB_delivery_flex_scooter,flex,343946,343946,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
29323,GB_delivery_flex_scooter,flex,344022,344022,0,Flex Policy,20/03/2018,20/03/2018,,,12,8.04,8.04
14872,GB_delivery_flex_scooter,flex,344359,344359,0,Flex Policy,20/03/2018,20/03/2018,,,2,1.34,1.34
9515,GB_delivery_flex_scooter,flex,344604,344604,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.49,0.49
11447,GB_delivery_flex_scooter,flex,344972,344972,0,Flex Policy,20/03/2018,20/03/2018,,,6,2.95,2.95
14872,GB_delivery_flex_scooter,flex,345643,345643,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.67,0.67
4949,GB_delivery_flex_scooter,flex,345906,345906,0,Flex Policy,20/03/2018,20/03/2018,,,2,1.34,1.34
20450,GB_delivery_flex_scooter,flex,345937,345937,0,Flex Policy,20/03/2018,20/03/2018,,,1,0.49,0.49
32358,GB_delivery_flex_scooter,flex,346339,346339,0,Flex Policy,21/03/2018,21/03/2018,,,4,1.96,1.96
11447,GB_delivery_flex_scooter,flex,346372,346372,0,Flex Policy,21/03/2018,21/03/2018,,,12,5.89,5.89
14872,GB_delivery_flex_scooter,flex,346574,346574,0,Flex Policy,21/03/2018,21/03/2018,,,1,0.67,0.67
58706,GB_delivery_flex_scooter,flex,718164,718164,0,Flex Policy,12/08/2018,12/08/2018,,,6,4.02,4.02
1991,GB_delivery_flex_scooter,flex,718379,718379,0,Flex Policy,12/08/2018,12/08/2018,,,5,3.35,3.35
15364,GB_delivery_flex_scooter,flex,718404,718404,0,Flex Policy,12/08/2018,12/08/2018,,,2,1.34,1.34
11149,GB_delivery_flex_scooter,flex,718465,718465,0,Flex Policy,12/08/2018,12/08/2018,,,4,2.68,2.68
26155,GB_delivery_flex_scooter,flex,718473,718473,0,Flex Policy,12/08/2018,12/08/2018,,,1,0.67,0.67
26261,GB_delivery_flex_car,flex,718699,718699,0,Flex Policy,12/08/2018,12/08/2018,,,1,1.12,1.12
